loan_approved,predicted_loan_approved,predicted_probability,derived_race,derived_ethnicity,derived_sex
0,1,0.6656559497411846,White,Not Hispanic or Latino,Female
1,1,0.9148093736061403,White,Not Hispanic or Latino,Joint
1,1,0.9006934716533092,White,Not Hispanic or Latino,Joint
0,1,0.9508307697765158,White,Not Hispanic or Latino,Joint
0,0,0.34683019733477255,White,Not Hispanic or Latino,Joint
0,0,0.334925894096185,White,Not Hispanic or Latino,Joint
1,1,0.9107278977823386,White,Not Hispanic or Latino,Joint
0,1,0.6782421225977933,White,Not Hispanic or Latino,Male
0,0,0.40974102311757205,Asian,Not Hispanic or Latino,Joint
1,1,0.9681125772614642,White,Not Hispanic or Latino,Male
1,1,0.598304250527402,White,Not Hispanic or Latino,Joint
1,1,0.5212404064557874,White,Not Hispanic or Latino,Joint
0,0,0.4929795832096043,White,Not Hispanic or Latino,Female
0,0,0.39317537596507035,White,Hispanic or Latino,Joint
0,1,0.8826906402685036,White,Not Hispanic or Latino,Joint
1,1,0.9001189127929151,White,Not Hispanic or Latino,Joint
1,1,0.9521315415513368,White,Not Hispanic or Latino,Joint
1,1,0.6914677565196342,White,Not Hispanic or Latino,Female
1,1,0.8965479676348622,White,Not Hispanic or Latino,Joint
1,1,0.8527555605800395,White,Not Hispanic or Latino,Joint
1,1,0.8073760829384766,Asian,Not Hispanic or Latino,Joint
0,0,0.22020735620995843,Asian,Not Hispanic or Latino,Joint
1,1,0.9329507040770932,White,Not Hispanic or Latino,Joint
0,0,0.2618434622158694,White,Not Hispanic or Latino,Joint
0,0,0.36587814271450714,White,Not Hispanic or Latino,Male
1,1,0.5060814766600199,White,Not Hispanic or Latino,Female
0,0,0.28665553840928193,White,Not Hispanic or Latino,Male
1,1,0.9250584671730131,White,Not Hispanic or Latino,Joint
1,1,0.9067865841123497,White,Not Hispanic or Latino,Joint
1,1,0.9599274168487338,White,Not Hispanic or Latino,Joint
1,1,0.7769847283018408,White,Not Hispanic or Latino,Joint
0,1,0.5082649854022138,White,Not Hispanic or Latino,Joint
0,1,0.8049788148766783,White,Not Hispanic or Latino,Joint
1,1,0.9204069652245528,White,Not Hispanic or Latino,Joint
0,1,0.5155183716380765,White,Hispanic or Latino,Joint
1,1,0.9155753451749618,White,Not Hispanic or Latino,Male
0,0,0.4137491989720225,White,Not Hispanic or Latino,Female
1,1,0.9145447502365879,White,Not Hispanic or Latino,Joint
1,1,0.9060821581031993,White,Not Hispanic or Latino,Male
1,1,0.8847418513260774,White,Not Hispanic or Latino,Male
1,1,0.8946539269883149,White,Not Hispanic or Latino,Male
1,1,0.8557082006537414,White,Not Hispanic or Latino,Female
1,1,0.8703045379303942,White,Not Hispanic or Latino,Female
1,1,0.904149324194262,White,Not Hispanic or Latino,Joint
1,1,0.843219370155122,Black or African American,Not Hispanic or Latino,Female
1,1,0.9585512909688609,White,Not Hispanic or Latino,Joint
0,0,0.32379869692307545,Asian,Not Hispanic or Latino,Female
1,1,0.9022736934353127,White,Not Hispanic or Latino,Joint
1,1,0.8534915437730571,White,Not Hispanic or Latino,Joint
1,1,0.8609161479817267,White,Not Hispanic or Latino,Female
0,1,0.7231771450171885,White,Not Hispanic or Latino,Joint
1,1,0.6889703998012177,Black or African American,Not Hispanic or Latino,Male
1,1,0.8253209965123034,White,Not Hispanic or Latino,Female
1,1,0.8689262619048136,Asian,Not Hispanic or Latino,Joint
1,1,0.9066596226338198,White,Not Hispanic or Latino,Female
1,1,0.7504553360228547,White,Not Hispanic or Latino,Male
1,1,0.8554551881484878,White,Not Hispanic or Latino,Female
1,1,0.5555121072956624,White,Not Hispanic or Latino,Male
1,1,0.7423135549743614,White,Not Hispanic or Latino,Joint
1,1,0.8480033804313837,White,Not Hispanic or Latino,Male
0,1,0.5010855440352265,White,Not Hispanic or Latino,Joint
1,1,0.7867869836835519,White,Not Hispanic or Latino,Male
1,1,0.9777391271128858,White,Not Hispanic or Latino,Joint
1,1,0.6218405189477207,White,Not Hispanic or Latino,Male
1,1,0.9535544480800884,White,Not Hispanic or Latino,Male
1,1,0.7335334766337817,White,Not Hispanic or Latino,Male
1,1,0.9525496362302744,White,Not Hispanic or Latino,Joint
1,1,0.8833871383007622,2 or more minority races,Hispanic or Latino,Male
1,0,0.2694523375137549,White,Not Hispanic or Latino,Male
1,1,0.9845358353095801,White,Not Hispanic or Latino,Male
1,1,0.9520888935068775,White,Not Hispanic or Latino,Male
1,1,0.9684881141705931,White,Not Hispanic or Latino,Joint
1,1,0.9790670181599068,White,Hispanic or Latino,Male
1,1,0.9622138982368472,White,Not Hispanic or Latino,Female
1,1,0.8578885026430202,White,Not Hispanic or Latino,Male
1,1,0.898683000181863,White,Joint,Joint
1,1,0.8460729886783179,Asian,Not Hispanic or Latino,Male
1,1,0.8889053006950325,White,Not Hispanic or Latino,Female
1,1,0.9505272770536477,White,Not Hispanic or Latino,Male
1,1,0.8643481549850901,White,Not Hispanic or Latino,Female
1,1,0.9804102282193807,White,Not Hispanic or Latino,Joint
1,1,0.9004982947633576,Black or African American,Not Hispanic or Latino,Joint
1,1,0.5503456913550654,White,Not Hispanic or Latino,Male
1,1,0.968859799950168,White,Not Hispanic or Latino,Female
1,1,0.9237137081825649,White,Not Hispanic or Latino,Joint
1,1,0.8967873522556066,White,Not Hispanic or Latino,Male
1,1,0.9150141379167596,White,Not Hispanic or Latino,Joint
1,1,0.9850963968186383,White,Not Hispanic or Latino,Joint
1,1,0.7231497457462064,White,Not Hispanic or Latino,Male
1,1,0.9487523447388321,White,Not Hispanic or Latino,Female
1,1,0.9880594257770448,White,Not Hispanic or Latino,Joint
1,1,0.9523608894355511,White,Not Hispanic or Latino,Female
1,1,0.9781994010316469,White,Not Hispanic or Latino,Joint
1,1,0.9357226858701931,Asian,Not Hispanic or Latino,Female
1,1,0.9455215013748146,White,Not Hispanic or Latino,Male
1,1,0.9498218081067878,White,Not Hispanic or Latino,Male
1,1,0.9202643796768026,White,Not Hispanic or Latino,Joint
1,1,0.9279477496510611,Asian,Not Hispanic or Latino,Sex Not Available
1,1,0.9112877390516912,White,Not Hispanic or Latino,Joint
1,1,0.9100061962045327,White,Not Hispanic or Latino,Male
1,1,0.8984337011996081,White,Not Hispanic or Latino,Joint
1,1,0.9789320878327082,Asian,Not Hispanic or Latino,Joint
1,1,0.9869301362824925,White,Not Hispanic or Latino,Joint
1,1,0.943046162238677,White,Not Hispanic or Latino,Joint
1,1,0.9473317324199559,White,Not Hispanic or Latino,Male
1,1,0.7911525417999824,White,Not Hispanic or Latino,Male
1,1,0.9094867698370166,White,Not Hispanic or Latino,Joint
1,1,0.9235998047714565,White,Not Hispanic or Latino,Joint
1,1,0.913161107723491,White,Not Hispanic or Latino,Joint
1,1,0.9520706156156568,White,Not Hispanic or Latino,Joint
1,1,0.946251454836188,White,Not Hispanic or Latino,Female
1,1,0.8941829655144455,White,Not Hispanic or Latino,Male
1,1,0.9714785531661091,2 or more minority races,Not Hispanic or Latino,Male
1,1,0.862875432946948,White,Not Hispanic or Latino,Joint
1,1,0.8284803317063067,White,Not Hispanic or Latino,Joint
1,1,0.9771577500668814,White,Not Hispanic or Latino,Male
1,1,0.9190758683521005,White,Joint,Joint
1,1,0.9822320058498407,White,Not Hispanic or Latino,Male
1,1,0.9635561705363362,White,Not Hispanic or Latino,Female
1,1,0.9689725117354921,White,Not Hispanic or Latino,Male
1,1,0.9791082246221811,White,Not Hispanic or Latino,Sex Not Available
1,1,0.968328839325538,White,Not Hispanic or Latino,Joint
1,1,0.5399993115454164,White,Not Hispanic or Latino,Male
1,1,0.8938244435362915,White,Not Hispanic or Latino,Joint
1,1,0.9876597565957059,White,Not Hispanic or Latino,Joint
1,1,0.9383574418206866,White,Not Hispanic or Latino,Male
1,1,0.9531866703153027,White,Not Hispanic or Latino,Female
1,1,0.9252463432019638,White,Not Hispanic or Latino,Joint
1,1,0.8269331043581469,White,Not Hispanic or Latino,Male
1,1,0.944505223188669,Black or African American,Not Hispanic or Latino,Male
1,1,0.9883115783154541,White,Not Hispanic or Latino,Joint
1,1,0.9735189279359563,White,Not Hispanic or Latino,Joint
1,1,0.9466906201493684,White,Not Hispanic or Latino,Male
1,1,0.9653663224446293,Asian,Not Hispanic or Latino,Male
1,1,0.9515943627660354,White,Not Hispanic or Latino,Joint
1,1,0.9768244901132787,White,Not Hispanic or Latino,Joint
1,1,0.9336261716535179,White,Hispanic or Latino,Joint
1,1,0.9718517386405987,White,Not Hispanic or Latino,Female
1,1,0.9666146005079067,White,Not Hispanic or Latino,Joint
1,1,0.8436556374845314,White,Hispanic or Latino,Joint
1,1,0.8474424475965826,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Joint
1,1,0.9051670210351034,Black or African American,Not Hispanic or Latino,Male
1,1,0.8859903942021484,White,Not Hispanic or Latino,Female
1,1,0.9654708518979113,White,Not Hispanic or Latino,Joint
1,1,0.9434707365225128,White,Not Hispanic or Latino,Joint
1,1,0.9381691447500901,White,Not Hispanic or Latino,Joint
1,1,0.7576737055088247,White,Not Hispanic or Latino,Joint
1,1,0.9452260326550441,White,Not Hispanic or Latino,Male
1,1,0.9473283232866244,White,Not Hispanic or Latino,Joint
1,1,0.9802031498512227,White,Not Hispanic or Latino,Male
1,1,0.9792297075900812,White,Not Hispanic or Latino,Joint
1,1,0.9476642675792682,White,Not Hispanic or Latino,Male
1,1,0.8810215326223065,White,Not Hispanic or Latino,Joint
1,1,0.9506167106752892,Asian,Not Hispanic or Latino,Male
1,1,0.6749908407437257,White,Not Hispanic or Latino,Male
1,1,0.7792281755584313,White,Not Hispanic or Latino,Joint
1,1,0.9282117841274786,White,Not Hispanic or Latino,Male
1,1,0.7081410610379199,2 or more minority races,Not Hispanic or Latino,Female
1,1,0.8382304971190567,White,Hispanic or Latino,Male
1,1,0.9411260398352211,White,Not Hispanic or Latino,Joint
1,1,0.9717892441354612,White,Not Hispanic or Latino,Joint
1,1,0.9110694999605886,American Indian or Alaska Native,Hispanic or Latino,Male
1,1,0.960163302102539,White,Not Hispanic or Latino,Joint
1,1,0.9417378417392722,White,Not Hispanic or Latino,Male
1,1,0.9005715889230599,White,Not Hispanic or Latino,Female
1,1,0.5435203427430926,Black or African American,Not Hispanic or Latino,Female
1,1,0.7520538978142886,White,Hispanic or Latino,Female
1,1,0.8928994144920412,White,Not Hispanic or Latino,Joint
1,1,0.6369389409052588,White,Not Hispanic or Latino,Joint
1,1,0.8441750286885501,White,Not Hispanic or Latino,Male
1,1,0.9443127838035402,White,Not Hispanic or Latino,Male
1,1,0.6995363379429699,White,Hispanic or Latino,Joint
1,1,0.7968311679091967,White,Not Hispanic or Latino,Sex Not Available
1,1,0.955729608615467,White,Hispanic or Latino,Male
1,1,0.9195519265730362,White,Not Hispanic or Latino,Female
1,1,0.9404676812605511,Asian,Not Hispanic or Latino,Male
1,1,0.8979086441210725,White,Hispanic or Latino,Male
1,1,0.5868212367712355,White,Not Hispanic or Latino,Female
1,1,0.909900245135149,Black or African American,Not Hispanic or Latino,Joint
1,1,0.8998756882420437,White,Not Hispanic or Latino,Joint
1,1,0.8035841750428531,Black or African American,Ethnicity Not Available,Male
1,1,0.9434080530972523,White,Not Hispanic or Latino,Male
1,1,0.8831891977656887,White,Not Hispanic or Latino,Joint
1,1,0.9292067138278276,White,Not Hispanic or Latino,Joint
1,1,0.9558036259779149,White,Not Hispanic or Latino,Joint
1,1,0.9663717463428004,White,Not Hispanic or Latino,Joint
1,1,0.8905005465906746,White,Hispanic or Latino,Male
1,1,0.8665267630954484,White,Not Hispanic or Latino,Male
1,1,0.6231094443098312,White,Joint,Joint
1,1,0.9629264557593087,White,Joint,Joint
1,1,0.9869801779022774,White,Not Hispanic or Latino,Female
1,1,0.9698433428459808,White,Not Hispanic or Latino,Joint
1,1,0.767094765881489,White,Not Hispanic or Latino,Female
1,1,0.8199009963489674,White,Joint,Joint
1,1,0.8624446972137403,White,Hispanic or Latino,Joint
1,1,0.9478077473733219,White,Not Hispanic or Latino,Joint
1,1,0.8909718514127354,White,Not Hispanic or Latino,Joint
1,1,0.7116044145734391,White,Not Hispanic or Latino,Male
1,1,0.9145117818524728,Asian,Not Hispanic or Latino,Male
1,1,0.9669302807050836,White,Not Hispanic or Latino,Joint
1,1,0.9412992813299186,White,Not Hispanic or Latino,Male
1,1,0.9778493088858368,White,Hispanic or Latino,Joint
1,1,0.9156156448884916,White,Joint,Joint
1,1,0.7810704441610818,White,Not Hispanic or Latino,Joint
1,1,0.9382428456141907,White,Joint,Joint
1,1,0.8291798111063787,White,Not Hispanic or Latino,Male
1,1,0.7479247162434923,White,Not Hispanic or Latino,Joint
1,1,0.9024674188962637,Asian,Not Hispanic or Latino,Female
1,1,0.9214602788326715,White,Not Hispanic or Latino,Joint
1,1,0.8265324252111048,Black or African American,Not Hispanic or Latino,Male
1,1,0.8901734734485566,Asian,Not Hispanic or Latino,Male
1,1,0.8061954154985582,Black or African American,Not Hispanic or Latino,Male
1,1,0.9073112306160931,White,Not Hispanic or Latino,Female
1,1,0.905032689914816,White,Not Hispanic or Latino,Joint
1,1,0.8782190076868884,White,Not Hispanic or Latino,Male
1,1,0.987578963688041,White,Not Hispanic or Latino,Joint
1,1,0.9763604267696606,White,Not Hispanic or Latino,Joint
1,1,0.7914986236998452,White,Not Hispanic or Latino,Joint
1,1,0.5834311532169324,White,Not Hispanic or Latino,Male
1,1,0.8358132789795222,White,Not Hispanic or Latino,Joint
1,1,0.9876768212249653,White,Not Hispanic or Latino,Joint
1,1,0.9436246940348864,White,Not Hispanic or Latino,Male
1,1,0.9599705821029879,White,Not Hispanic or Latino,Joint
1,1,0.7843987789586205,White,Not Hispanic or Latino,Male
1,1,0.8570267621232687,White,Not Hispanic or Latino,Joint
1,1,0.8918541507273378,White,Hispanic or Latino,Female
1,1,0.6575783789312006,White,Not Hispanic or Latino,Female
1,1,0.8799460559905515,White,Hispanic or Latino,Male
1,1,0.941120788264507,White,Not Hispanic or Latino,Joint
1,1,0.8609317789315165,Black or African American,Not Hispanic or Latino,Female
1,1,0.9270598805337136,White,Not Hispanic or Latino,Joint
1,1,0.8994867962380528,White,Not Hispanic or Latino,Male
1,1,0.9928748914615241,White,Not Hispanic or Latino,Joint
1,1,0.9765517820738481,White,Not Hispanic or Latino,Male
1,1,0.6162823875987401,White,Hispanic or Latino,Male
1,1,0.8609130721430432,White,Hispanic or Latino,Male
1,1,0.8469689373010302,White,Not Hispanic or Latino,Male
1,1,0.8318780259249742,Asian,Not Hispanic or Latino,Male
1,1,0.8482095081316766,Asian,Not Hispanic or Latino,Joint
1,1,0.8964205952917795,White,Not Hispanic or Latino,Female
1,1,0.8723116949377058,White,Not Hispanic or Latino,Joint
1,1,0.7644868795030839,Black or African American,Not Hispanic or Latino,Joint
1,1,0.9813441922601153,White,Not Hispanic or Latino,Joint
1,1,0.907273005189969,White,Not Hispanic or Latino,Male
1,1,0.8731572645709867,White,Ethnicity Not Available,Male
1,1,0.8091321543870245,White,Not Hispanic or Latino,Joint
1,1,0.822231700732087,White,Not Hispanic or Latino,Male
1,1,0.9293158584537884,White,Not Hispanic or Latino,Joint
1,1,0.9140274264326992,White,Not Hispanic or Latino,Joint
1,1,0.8982034717290229,White,Not Hispanic or Latino,Male
1,1,0.9223931179211688,White,Not Hispanic or Latino,Female
1,1,0.9144227907753337,White,Not Hispanic or Latino,Joint
1,1,0.930403534658707,White,Not Hispanic or Latino,Joint
1,1,0.931934902457963,White,Hispanic or Latino,Male
1,1,0.9146053258984771,White,Not Hispanic or Latino,Joint
1,1,0.7405437920132406,Black or African American,Not Hispanic or Latino,Female
1,1,0.7899141329705602,White,Not Hispanic or Latino,Male
1,1,0.7696582291671468,2 or more minority races,Not Hispanic or Latino,Female
1,1,0.7470243290185311,White,Not Hispanic or Latino,Male
1,1,0.8645246465656298,White,Not Hispanic or Latino,Female
1,1,0.857365815535304,White,Not Hispanic or Latino,Joint
1,1,0.9428315003593895,White,Not Hispanic or Latino,Male
1,1,0.9478854752508334,Asian,Not Hispanic or Latino,Joint
1,1,0.9889437350190929,White,Not Hispanic or Latino,Joint
1,1,0.7773112867821369,Asian,Not Hispanic or Latino,Male
1,1,0.8901498477111406,White,Not Hispanic or Latino,Joint
1,1,0.9530812156611635,White,Not Hispanic or Latino,Joint
1,1,0.9178754175599073,White,Not Hispanic or Latino,Female
1,1,0.9881392911974228,Asian,Not Hispanic or Latino,Joint
1,1,0.8087855414545677,White,Not Hispanic or Latino,Male
1,1,0.787787559994066,White,Not Hispanic or Latino,Joint
1,1,0.8311836412265561,White,Not Hispanic or Latino,Male
1,1,0.909235522340437,White,Not Hispanic or Latino,Female
1,1,0.979736912173101,Asian,Not Hispanic or Latino,Male
1,1,0.9841939418861728,White,Not Hispanic or Latino,Joint
1,1,0.8659852081974011,Asian,Not Hispanic or Latino,Joint
1,1,0.8355220839205656,White,Not Hispanic or Latino,Female
1,1,0.5799267849882879,White,Not Hispanic or Latino,Joint
1,1,0.9501753225133212,White,Not Hispanic or Latino,Joint
1,1,0.818469977737249,White,Not Hispanic or Latino,Joint
1,1,0.9897955926809009,White,Not Hispanic or Latino,Male
1,1,0.8221782230730031,White,Not Hispanic or Latino,Joint
1,1,0.9670014480938732,White,Ethnicity Not Available,Male
1,1,0.7848911010310176,Black or African American,Not Hispanic or Latino,Male
1,1,0.96476696060812,White,Not Hispanic or Latino,Male
1,1,0.894109783860998,White,Not Hispanic or Latino,Male
1,1,0.9529556564699878,White,Not Hispanic or Latino,Male
1,1,0.7350814161202016,White,Joint,Male
1,1,0.8628532415307127,White,Not Hispanic or Latino,Male
1,1,0.9244780843100769,White,Not Hispanic or Latino,Male
1,1,0.840189048805497,White,Hispanic or Latino,Female
1,1,0.7637423676879876,White,Not Hispanic or Latino,Male
1,1,0.95840761428552,White,Not Hispanic or Latino,Female
1,1,0.9613175532677954,White,Hispanic or Latino,Male
1,1,0.8904368408210669,White,Ethnicity Not Available,Male
1,1,0.8226314800630347,American Indian or Alaska Native,Joint,Joint
1,1,0.983317373720017,White,Not Hispanic or Latino,Joint
1,1,0.9854811661563637,White,Joint,Joint
1,1,0.9680114656463557,Asian,Not Hispanic or Latino,Joint
1,1,0.9633321166511695,White,Not Hispanic or Latino,Joint
1,1,0.9069589771368812,White,Not Hispanic or Latino,Male
1,1,0.8439883835695121,White,Not Hispanic or Latino,Joint
1,1,0.9184056714239246,White,Not Hispanic or Latino,Female
1,1,0.8153428616558399,White,Not Hispanic or Latino,Joint
1,0,0.3133442726081942,Black or African American,Not Hispanic or Latino,Male
1,1,0.9750270735927814,White,Not Hispanic or Latino,Joint
1,1,0.634828312424612,White,Not Hispanic or Latino,Joint
1,1,0.9579200423028159,White,Ethnicity Not Available,Joint
1,1,0.9823065236516573,Asian,Not Hispanic or Latino,Female
1,1,0.9859230567509933,White,Not Hispanic or Latino,Joint
1,1,0.6110038879349464,White,Hispanic or Latino,Male
1,1,0.8237955605894275,White,Not Hispanic or Latino,Male
1,1,0.8892831821957796,Asian,Not Hispanic or Latino,Female
1,1,0.9004869822926058,White,Joint,Joint
1,1,0.5210457829926223,White,Not Hispanic or Latino,Male
1,1,0.8745145543471846,White,Not Hispanic or Latino,Joint
